checked_outputs,family,format,free_after_bytes,free_before_bytes,host_complete_median_ms,host_complete_p95_ms,k,kernel_median_ms,kernel_p95_ms,log,logical_flops,logical_k,logical_n,m,max_abs_quant_error,measured_flops,measured_n,n,operand_b_bytes,output,padded_k,padded_n,path,samples,scale_b_bytes,threadblock_tile_flops_estimate,weight_pack_ms,weight_upload_ms,workspace_basis,workspace_bytes
72,attn_out,nvfp4,33059504128,33099350016,296.2635,297.308,6144,0.040464,0.043232,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.546875,32212254720,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,32212254720,1815.47,0.975884,cutlass_get_workspace_size,0
72,attn_out,nvfp4,33059504128,33099350016,0.06778400000000001,0.072859,6144,0.0508,0.055296,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.546875,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1815.47,0.975884,no_explicit_workspace,0
72,attn_out,mxfp4,33059504128,33099350016,285.3965,285.683,6144,0.040448,0.0504,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.6875,32212254720,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,32212254720,1643.0,0.950616,cutlass_get_workspace_size,0
72,attn_out,mxfp4,33059504128,33099350016,0.0634155,0.072358,6144,0.050608,0.05664,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.6875,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1643.0,0.950616,no_explicit_workspace,0
,attn_out,bf16,,,0.764743,0.775635,6144,0.14460800000000001,0.151072,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.0,32212254720,5120,5120,62914560,BF16,6144,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_out,q4g64,,,0.32869950000000003,0.33728,6144,0.01688,0.018816,.cache/task019/real-matrix/core/attn_out-m512.log,32212254720,6144,5120,512,0.4375,805306368,128,5120,393216,BF16,6144,5120,bounded_unpack_gemm,20,24576,,1.71186,,no_user_workspace_library_internal_in_free_after,0
72,attn_out,nvfp4,33076281344,33099350016,37.265,37.3143,6144,0.029904,0.031168,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.511719,4026531840,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,8053063680,1814.76,1.04327,cutlass_get_workspace_size,0
72,attn_out,nvfp4,33076281344,33099350016,0.0622935,0.071265,6144,0.05072,0.056128,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.511719,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1814.76,1.04327,no_explicit_workspace,0
72,attn_out,mxfp4,33078378496,33099350016,35.66735,35.6916,6144,0.030896,0.040128,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.6875,4026531840,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,8053063680,1646.56,0.961537,cutlass_get_workspace_size,0
72,attn_out,mxfp4,33078378496,33099350016,0.069076,0.076525,6144,0.050944,0.052864,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.6875,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1646.56,0.961537,no_explicit_workspace,0
,attn_out,bf16,,,0.1548745,0.165144,6144,0.042352,0.044256,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.0,4026531840,5120,5120,62914560,BF16,6144,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_out,q4g64,,,0.0718915,0.087065,6144,0.013728,0.016416,.cache/task019/real-matrix/core/attn_out-m64.log,4026531840,6144,5120,64,0.4375,100663296,128,5120,393216,BF16,6144,5120,bounded_unpack_gemm,20,24576,,1.72115,,no_user_workspace_library_internal_in_free_after,0
72,attn_out,nvfp4,33078378496,33099350016,4.699105,4.72886,6144,0.03024,0.031648,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.511719,503316480,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,8053063680,1803.88,1.00326,cutlass_get_workspace_size,0
72,attn_out,nvfp4,33078378496,33099350016,0.06314,0.071787,6144,0.051152,0.056416,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.511719,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1803.88,1.00326,no_explicit_workspace,0
72,attn_out,mxfp4,33080475648,33099350016,4.490035,4.50331,6144,0.030272,0.039104,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.710938,503316480,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,8053063680,1648.86,0.939495,cutlass_get_workspace_size,0
72,attn_out,mxfp4,33080475648,33099350016,0.069091,0.076265,6144,0.051008,0.056352,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.710938,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1648.86,0.939495,no_explicit_workspace,0
,attn_out,bf16,,,0.0375365,0.055365,6144,0.017424000000000002,0.03024,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.0,503316480,5120,5120,62914560,BF16,6144,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_out,q4g64,,,0.024312,0.028855,6144,0.008944,0.011296,.cache/task019/real-matrix/core/attn_out-m8.log,503316480,6144,5120,8,0.4375,12582912,128,5120,393216,BF16,6144,5120,bounded_unpack_gemm,20,24576,,1.74371,,no_user_workspace_library_internal_in_free_after,0
12,attn_q,nvfp4,33061601280,33099350016,0.585713,0.601523,5120,0.047792,0.057152,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3611.24,1.99977,cutlass_get_workspace_size,0
12,attn_q,nvfp4,33061601280,33099350016,0.114873,0.120429,5120,0.096928,0.10192,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3611.24,1.99977,no_explicit_workspace,0
12,attn_q,mxfp4,33065795584,33099350016,0.544049,0.558301,5120,0.046624,0.047904,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.34375,125829120,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3290.12,1.8655,cutlass_get_workspace_size,0
12,attn_q,mxfp4,33065795584,33099350016,0.11324600000000001,0.118966,5120,0.098576,0.103584,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.34375,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3290.12,1.8655,no_explicit_workspace,0
,attn_q,bf16,,,0.099359,0.114287,5120,0.08568,0.097696,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.0,125829120,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.024080499999999998,0.03642,5120,0.009999999999999998,0.017824,.cache/task019/real-matrix/core/attn_q-m1.log,125829120,5120,12288,1,0.259766,1310720,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.45616,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,32981909504,33099350016,506.038,506.326,5120,0.119776,0.127104,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.367188,128849018880,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,128849018880,3607.84,2.03436,cutlass_get_workspace_size,0
72,attn_q,nvfp4,32981909504,33099350016,0.1143775,0.122914,5120,0.09625600000000001,0.101536,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3607.84,2.03436,no_explicit_workspace,0
72,attn_q,mxfp4,32984006656,33099350016,485.5875,488.099,5120,0.116096,0.121472,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.421875,128849018880,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,128849018880,3295.25,1.87741,cutlass_get_workspace_size,0
72,attn_q,mxfp4,32984006656,33099350016,0.114207,0.117815,5120,0.096656,0.101344,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3295.25,1.87741,no_explicit_workspace,0
,attn_q,bf16,,,2.550865,2.55705,5120,0.608352,0.612736,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.0,128849018880,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.518831,0.526571,5120,0.01904,0.0208,.cache/task019/real-matrix/core/attn_q-m1024.log,128849018880,5120,12288,1024,0.34375,1342177280,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.49794,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33049018368,33099350016,63.409499999999994,63.5108,5120,0.028288,0.030208,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.367188,16106127360,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3617.2,1.96242,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33049018368,33099350016,0.1117825,0.12105,5120,0.096752,0.101728,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3617.2,1.96242,no_explicit_workspace,0
72,attn_q,mxfp4,33051115520,33099350016,60.97265,61.0306,5120,0.028336,0.036032,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.421875,16106127360,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3306.32,1.85476,cutlass_get_workspace_size,0
72,attn_q,mxfp4,33051115520,33099350016,0.115279,0.131621,5120,0.09672,0.105216,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3306.32,1.85476,no_explicit_workspace,0
,attn_q,bf16,,,0.3803335,0.387206,5120,0.09764800000000001,0.10032,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.0,16106127360,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.098512,0.106061,5120,0.015808000000000003,0.020736,.cache/task019/real-matrix/core/attn_q-m128.log,16106127360,5120,12288,128,0.285156,167772160,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.44455,,no_user_workspace_library_internal_in_free_after,0
24,attn_q,nvfp4,33061601280,33099350016,1.0753650000000001,1.09365,5120,0.044336,0.044896,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.367188,251658240,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3626.92,2.00044,cutlass_get_workspace_size,0
24,attn_q,nvfp4,33061601280,33099350016,0.11316999999999999,0.122282,5120,0.096736,0.101856,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3626.92,2.00044,no_explicit_workspace,0
24,attn_q,mxfp4,33063698432,33099350016,1.0357,1.04674,5120,0.044688000000000005,0.053344,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.421875,251658240,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3306.71,1.87418,cutlass_get_workspace_size,0
24,attn_q,mxfp4,33063698432,33099350016,0.1154245,0.118645,5120,0.09750400000000001,0.102592,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3306.71,1.87418,no_explicit_workspace,0
,attn_q,bf16,,,0.1012725,0.120469,5120,0.084928,0.097856,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.0,251658240,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.036444000000000004,0.050817,5120,0.024592,0.036416,.cache/task019/real-matrix/core/attn_q-m2.log,251658240,5120,12288,2,0.259766,2621440,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.43427,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33042726912,33099350016,126.24799999999999,126.368,5120,0.052608,0.06192,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.384766,32212254720,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,32212254720,3610.27,1.96682,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33042726912,33099350016,0.114052,0.121109,5120,0.09688,0.100256,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.384766,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3610.27,1.96682,no_explicit_workspace,0
72,attn_q,mxfp4,33044824064,33099350016,121.804,121.954,5120,0.048784,0.051072,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.421875,32212254720,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,32212254720,3310.17,1.8332,cutlass_get_workspace_size,0
72,attn_q,mxfp4,33044824064,33099350016,0.111137,0.122372,5120,0.097952,0.102752,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3310.17,1.8332,no_explicit_workspace,0
,attn_q,bf16,,,0.6775845,0.68897,5120,0.160192,0.165728,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.0,32212254720,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.15232,0.169632,5120,0.015856000000000002,0.019744,.cache/task019/real-matrix/core/attn_q-m256.log,32212254720,5120,12288,256,0.259766,335544320,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.45156,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33059504128,33099350016,15.9754,15.9935,5120,0.042208,0.044416,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.367188,4026531840,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3584.71,1.94909,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33059504128,33099350016,0.1111015,0.117383,5120,0.09720000000000001,0.1016,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3584.71,1.94909,no_explicit_workspace,0
72,attn_q,mxfp4,33061601280,33099350016,15.36025,15.3838,5120,0.042623999999999995,0.05104,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.421875,4026531840,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3295.48,1.83624,cutlass_get_workspace_size,0
72,attn_q,mxfp4,33061601280,33099350016,0.11654149999999999,0.126069,5120,0.097024,0.110688,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3295.48,1.83624,no_explicit_workspace,0
,attn_q,bf16,,,0.1843755,0.197826,5120,0.08779200000000001,0.097952,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.0,4026531840,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.0371005,0.060866,5120,0.007936,0.02192,.cache/task019/real-matrix/core/attn_q-m32.log,4026531840,5120,12288,32,0.259766,41943040,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.4424,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33023852544,33099350016,253.976,254.489,5120,0.072736,0.07424,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.546875,64424509440,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,64424509440,3627.85,1.96698,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33023852544,33099350016,0.11340149999999999,0.120358,5120,0.0964,0.101248,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.546875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3627.85,1.96698,no_explicit_workspace,0
72,attn_q,mxfp4,33025949696,33099350016,243.3135,243.417,5120,0.071168,0.073056,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.421875,64424509440,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,64424509440,3287.03,1.87227,cutlass_get_workspace_size,0
72,attn_q,mxfp4,33025949696,33099350016,0.1134855,0.120961,5120,0.09670400000000001,0.102656,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3287.03,1.87227,no_explicit_workspace,0
,attn_q,bf16,,,1.29761,1.31509,5120,0.302832,0.304544,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.0,64424509440,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.2777985,0.284732,5120,0.015792,0.018496,.cache/task019/real-matrix/core/attn_q-m512.log,64424509440,5120,12288,512,0.320312,671088640,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.46272,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33057406976,33099350016,31.81975,31.8834,5120,0.028496,0.036896,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.367188,8053063680,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3615.16,1.9776,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33057406976,33099350016,0.11491799999999999,0.124256,5120,0.096864,0.101408,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.367188,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3615.16,1.9776,no_explicit_workspace,0
72,attn_q,mxfp4,33059504128,33099350016,30.5296,30.6027,5120,0.028128,0.03424,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.421875,8053063680,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3300.71,1.89458,cutlass_get_workspace_size,0
72,attn_q,mxfp4,33059504128,33099350016,0.11212749999999999,0.126249,5120,0.098224,0.103392,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.421875,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,1966080,,3300.71,1.89458,no_explicit_workspace,0
,attn_q,bf16,,,0.267208,0.273009,5120,0.106384,0.108896,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.0,8053063680,12288,12288,125829120,BF16,5120,12288,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,attn_q,q4g64,,,0.061923000000000006,0.077879,5120,0.0132,0.017152,.cache/task019/real-matrix/core/attn_q-m64.log,8053063680,5120,12288,64,0.259766,83886080,128,12288,327680,BF16,5120,12288,bounded_unpack_gemm,20,20480,,1.42823,,no_user_workspace_library_internal_in_free_after,0
72,attn_q,nvfp4,33061601280,33099350016,4.09138,4.11614,5120,0.046656,0.05536,.cache/task019/real-matrix/core/attn_q-m8.log,1006632960,5120,12288,8,0.371094,1006632960,12288,12288,31457280,BF16,5120,12288,native_gemm,20,3932160,16106127360,3621.54,1.97227,cutlass_get_workspace_size,0
72,attn_q,nvfp4,33061601280,33099350016,0.1139665,0.12088,5120,0.096176,0.102048,.cache/task019/real-matrix/core/attn_q-m8.log,1006632960,5120,12288,8,0.371094,125829120,12288,12288,31457280,BF16,5120,12288,same_weight_bf16_gemv,20,3932160,,3621.54,1.97227,no_explicit_workspace,0
72,attn_q,mxfp4,33063698432,33099350016,3.916695,3.93166,5120,0.046272,0.04672,.cache/task019/real-matrix/core/attn_q-m8.log,1006632960,5120,12288,8,0.445312,1006632960,12288,12288,31457280,BF16,5120,12288,native_gemm,20,1966080,16106127360,3302.62,1.86847,cutlass_get_workspace_size,0
